"admin2","admin4Id","areaId","ad4.X","ad4.Y","w","ad2.X","ad2.Y","aid.X","aid.Y","d2","d1","aid.pop","ad4.pop","ad2.pop"
"Malabo","L230",1116,474600.846598737,413273.276571154,1,474656.387942084,413489.949758617,488910.9269,401090.2436,18793.7407294238,18892.9773652218,224,1278,197050
"Malabo","L230",447,474600.846598737,413273.276571154,1,474656.387942084,413489.949758617,468939.6874,412029.245,5796.23481438386,5900.36638520969,442,1278,197050
"Malabo","L230",2252,474600.846598737,413273.276571154,2,474656.387942084,413489.949758617,444955.6301,381222.7701,43658.6054096379,43855.5116207255,597,1278,197050
"Malabo","L230",511,474600.846598737,413273.276571154,1,474656.387942084,413489.949758617,473932.5594,411033.7161,2337.14331694696,2560.66623050693,2115,1278,197050
"Malabo","L230",512,474600.846598737,413273.276571154,1,474656.387942084,413489.949758617,474931.1948,411033.4558,2264.05101995706,2471.81742405851,3657,1278,197050
"Malabo","L230",394,474600.846598737,413273.276571154,2,474656.387942084,413489.949758617,474931.7041,413021.5977,415.702947219416,543.279520707583,12493,1278,197050
"Malabo","L230",2978,474600.846598737,413273.276571154,1,474656.387942084,413489.949758617,462932.5518,369286.0671,45508.5014098398,45732.1722202567,29,1278,197050
"Malabo","L230",2919,474600.846598737,413273.276571154,2,474656.387942084,413489.949758617,462932.8897,370280.139,44548.3007128547,44771.9572592894,165,1278,197050
"Malabo","L230",334,474600.846598737,413273.276571154,5,474656.387942084,413489.949758617,473933.3547,414015.9312,998.539599929278,894.110477423316,10423,1278,197050
"Malabo","L232",392,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,472934.4732,413022.131,1464.49272468597,1784.33314432056,536,1298,197050
"Malabo","L232",2199,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,450949.8119,382213.9081,39064.4642909902,39245.2867166322,1282,1298,197050
"Malabo","L232",335,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,474931.9596,414015.669,792.609236122286,593.565884638585,16625,1298,197050
"Malabo","L232",447,474310.298670457,413523.970830524,3,474656.387942084,413489.949758617,468939.6874,412029.245,5574.73503646528,5900.36638520969,442,1298,197050
"Malabo","L232",2978,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,462932.5518,369286.0671,45677.6230808842,45732.1722202567,29,1298,197050
"Malabo","L232",1175,474310.298670457,413523.970830524,2,474656.387942084,413489.949758617,488910.8174,400096.1811,19836.3475523826,19559.6983118669,431,1298,197050
"Malabo","L232",398,474310.298670457,413523.970830524,4,474656.387942084,413489.949758617,478926.1587,413020.6537,4643.21999761098,4295.48380462391,5145,1298,197050
"Malabo","L232",390,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,470937.2397,413022.7052,3410.10176542046,3748.38380160777,214,1298,197050
"Malabo","L232",338,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,477927.7709,414014.9439,3650.63828480269,3313.2409066997,6229,1298,197050
"Malabo","L232",220,474310.298670457,413523.970830524,2,474656.387942084,413489.949758617,477928.2225,416003.0837,4385.81502756067,4125.62038749364,2770,1298,197050
"Malabo","L232",397,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,477927.5458,413020.8744,3652.06555453149,3304.6188015361,2437,1298,197050
"Malabo","L232",514,474310.298670457,413523.970830524,4,474656.387942084,413489.949758617,476928.4638,411032.9657,3613.84770097671,3346.50554585253,2067,1298,197050
"Malabo","L232",564,474310.298670457,413523.970830524,6,474656.387942084,413489.949758617,467940.4081,410041.4158,7259.73108456667,7549.62063305276,326,1298,197050
"Malabo","L232",2083,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,452948.5788,384201.1677,36278.7797376834,36456.2989375817,318,1298,197050
"Malabo","L232",2512,474310.298670457,413523.970830524,2,474656.387942084,413489.949758617,468929.1098,377236.7376,36684.0631499019,36702.8215091768,81,1298,197050
"Malabo","L232",277,474310.298670457,413523.970830524,3,474656.387942084,413489.949758617,475930.81,415009.488,2198.36717360527,1983.21659148156,9718,1298,197050
"Malabo","L232",445,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,466942.4275,412029.8993,7517.83049308582,7850.91924832679,201,1298,197050
"Malabo","L232",1759,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,482916.7155,390156.384,24902.0988056416,24752.5413316646,54,1298,197050
"Malabo","L232",339,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,478926.3735,414014.7227,4642.08834785989,4302.11149376872,4125,1298,197050
"Malabo","L232",1990,474310.298670457,413523.970830524,4,474656.387942084,413489.949758617,477921.6743,386181.0721,27580.3579549897,27503.3978623097,94,1298,197050
"Malabo","L232",450,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,471935.5714,412028.34,2806.46417940182,3088.55075110696,3795,1298,197050
"Malabo","L232",453,474310.298670457,413523.970830524,5,474656.387942084,413489.949758617,474931.4491,412027.5267,1620.23852932289,1488.06580599402,5136,1298,197050
"Malabo","L232",394,474310.298670457,413523.970830524,7,474656.387942084,413489.949758617,474931.7041,413021.5977,799.0766359609,543.279520707583,12493,1298,197050
"Malabo","L232",1790,474310.298670457,413523.970830524,2,474656.387942084,413489.949758617,454948.5617,389170.7068,31112.0286618147,31302.1403943632,16,1298,197050
"Malabo","L232",279,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,477927.9965,415009.0137,3910.63804385713,3607.07330314175,9281,1298,197050
"Malabo","L232",512,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,474931.1948,411033.4558,2566.74445961205,2471.81742405851,3657,1298,197050
"Malabo","L232",2694,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,473923.2222,374253.2091,39272.6693145449,39243.5899162772,326,1298,197050
"Malabo","L232",395,474310.298670457,413523.970830524,3,474656.387942084,413489.949758617,475930.3186,413021.3464,1696.20042750767,1357.38293376808,15624,1298,197050
"Malabo","L232",2457,474310.298670457,413523.970830524,5,474656.387942084,413489.949758617,472925.2328,378229.7165,35321.4212088534,35302.7045363106,184,1298,197050
"Malabo","L232",153,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,469939.8521,416999.3074,5583.79508008238,5878.88606836349,40,1298,197050
"Malabo","L232",2919,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,462932.8897,370280.139,44715.4830709419,44771.9572592894,165,1298,197050
"Malabo","L232",2693,474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,472924.2285,374253.4555,39294.9686962895,39274.710158565,145,1298,197050
"Malabo","L232",336,474310.298670457,413523.970830524,9,474656.387942084,413489.949758617,475930.564,414015.4171,1693.15657099442,1378.27448406548,16076,1298,197050
"Malabo","L236",1292,473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,487911.8407,398108.1711,20622.3929069246,20305.3230094973,336,3070,197050
"Malabo","L236",277,473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,475930.81,415009.488,3142.25682717628,1983.21659148156,9718,3070,197050
"Malabo","L236",336,473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,475930.564,414015.4171,2593.91874704449,1378.27448406548,16076,3070,197050
"Malabo","L236",519,473574.211505447,412930.973746162,2,474656.387942084,413489.949758617,481921.6268,411031.9184,8560.70986002471,7669.78577422564,819,3070,197050
"Malabo","L236",2199,473574.211505447,412930.973746162,3,474656.387942084,413489.949758617,450949.8119,382213.9081,38149.7258105166,39245.2867166322,1282,3070,197050
"Malabo","L236",392,473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,472934.4732,413022.131,646.200235517977,1784.33314432056,536,3070,197050
"Malabo","L236",1757,473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,480919.0384,390156.7335,23929.3230347385,24159.0515486312,115,3070,197050
"Malabo","L238",2573,476060.686179527,414992.352863758,1,474656.387942084,413489.949758617,470926.7767,376242.1089,39088.8530631782,37434.0974065883,281,42,197050
"Malabo","L240",645,476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,489910.4617,409042.6432,14723.0143894873,15889.1567377961,3099,1719,197050
"Malabo","L240",2458,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,473924.1895,378229.4675,35892.3975565739,35268.0836404366,39,1719,197050
"Malabo","L240",582,476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,485916.0065,410037.1982,10637.1802985751,11777.1177881217,198,1719,197050
"Malabo","L240",334,476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,473933.3547,414015.9312,2134.99315877273,894.110477423316,10423,1719,197050
"Malabo","L240",452,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,473932.8238,412027.7876,2946.11812950334,1631.39916813807,4624,1719,197050
"Malabo","L240",2324,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,457941.5747,380222.7313,38384.5813831893,37230.2673330598,242,1719,197050
"Malabo","L240",1292,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,487911.8407,398108.1711,19866.2608591303,20305.3230094973,336,1719,197050
"Malabo","L240",394,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,474931.7041,413021.5977,1537.76351434883,543.279520707583,12493,1719,197050
"Malabo","L240",512,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,474931.1948,411033.4558,3230.90838646786,2471.81742405851,3657,1719,197050
"Malabo","L240",511,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,473932.5594,411033.7161,3702.00625320885,2560.66623050693,2115,1719,197050
"Malabo","L240",335,476067.937516351,414057.787957447,3,474656.387942084,413489.949758617,474931.9596,414015.669,1136.75847611285,593.565884638585,16625,1719,197050
"Malabo","L240",1116,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,488910.9269,401090.2436,18251.0159435271,18892.9773652218,224,1719,197050
"Malabo","L240",2198,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,449950.8711,382214.3772,41183.7828139139,39856.2918659504,1168,1719,197050
"Malabo","L240",1028,476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,459947.9722,402091.6912,20075.8749101742,18608.0034343042,427,1719,197050
"Malabo","L240",278,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,476929.4035,415009.2457,1283.50904821396,2734.01899847646,11420,1719,197050
"Malabo","L240",1815,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,479920.0063,389162.859,25191.1873819063,24890.0185414912,98,1719,197050
"Malabo","L240",399,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,479924.7709,413020.4433,3993.9013116953,5289.26226480976,663,1719,197050
"Malabo","L240",2400,476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,474923.3797,379223.2923,34853.293966334,34267.6975880345,69,1719,197050
"Malabo","L240",2252,476067.937516351,414057.787957447,6,474656.387942084,413489.949758617,444955.6301,381222.7701,45233.9924223856,43855.5116207255,597,1719,197050
"Malabo","L240",448,476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,469938.3161,412028.9331,6456.66405664574,4939.10635477961,72,1719,197050
"Malabo","L241",2573,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,470926.7767,376242.1089,37744.9559012253,37434.0974065883,281,2632,197050
"Malabo","L241",394,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,474931.7041,413021.5977,953.116403624075,543.279520707583,12493,2632,197050
"Malabo","L241",393,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,473933.089,413021.8593,1802.9033039479,861.550948620239,7411,2632,197050
"Malabo","L241",2325,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,458940.5253,380222.3399,37392.4816414097,36792.9640595863,101,2632,197050
"Malabo","L241",334,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,473933.3547,414015.9312,1702.19346894772,894.110477423316,10423,2632,197050
"Malabo","L241",2252,475605.211893594,413695.999754286,5,474656.387942084,413489.949758617,444955.6301,381222.7701,44653.1914682726,43855.5116207255,597,2632,197050
"Malabo","L241",395,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,475930.3186,413021.3464,748.900206302436,1357.38293376808,15624,2632,197050
"Malabo","L241",512,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,474931.1948,411033.4558,2746.53224102009,2471.81742405851,3657,2632,197050
"Malabo","L241",1321,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,457948.4245,397122.0967,24216.8619667259,23389.3705800413,159,2632,197050
"Malabo","L241",2199,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,450949.8119,382213.9081,39987.6336355753,39245.2867166322,1282,2632,197050
"Malabo","L241",2694,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,473923.2222,374253.2091,39478.6375642221,39243.5899162772,326,2632,197050
"Malabo","L241",509,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,471935.2866,411034.2672,4533.56061513548,3665.34709715031,2775,2632,197050
"Malabo","L241",508,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,470936.6492,411034.5579,5373.89526951946,4457.06242818349,681,2632,197050
"Malabo","L241",2444,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,459938.726,378233.8049,38768.6219014494,38204.7814197812,45,2632,197050
"Malabo","L241",335,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,474931.9596,414015.669,745.289928473974,593.565884638585,16625,2632,197050
"Malabo","L241",278,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,476929.4035,415009.2457,1864.96603840662,2734.01899847646,11420,2632,197050
"Malabo","L241",1757,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,480919.0384,390156.7335,24131.59356384,24159.0515486312,115,2632,197050
"Malabo","L241",2144,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,454945.9884,383206.2086,36829.7553615314,36133.1541478281,100,2632,197050
"Malabo","L241",645,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,489910.4617,409042.6432,15043.0681459933,15889.1567377961,3099,2632,197050
"Malabo","L241",2258,475605.211893594,413695.999754286,3,474656.387942084,413489.949758617,450949.3504,381219.8213,40775.1599995136,40042.2878936435,483,2632,197050
"Malabo","L241",452,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,473932.8238,412027.7876,2362.1629341142,1631.39916813807,4624,2632,197050
"Malabo","L241",2918,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,461933.8505,370280.4836,45517.1743993115,45043.5447614628,306,2632,197050
"Malabo","L241",1465,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,483916.3317,395126.5366,20344.5244298024,20566.0278428731,41,2632,197050
"Malabo","L241",460,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,481921.8102,412025.9856,6533.63309652509,7411.44733797206,2760,2632,197050
"Malabo","L241",618,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,462946.773,409049.0909,13484.4294326047,12523.4304203776,54,2632,197050
"Malabo","L241",2919,475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,462932.8897,370280.139,45227.4774314666,44771.9572592894,165,2632,197050
"Malabo","L241",1759,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,482916.7155,390156.384,24648.9674194666,24752.5413316646,54,2632,197050
"Malabo","L241",219,475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,476929.6398,416003.3162,2660.41697106459,3388.9061477397,2666,2632,197050
"Malabo","L247",335,477038.430455791,414938.829485107,3,474656.387942084,413489.949758617,474931.9596,414015.669,2299.87928977995,593.565884638585,16625,1334,197050
"Malabo","L247",564,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,467940.4081,410041.4158,10332.4087989946,7549.62063305276,326,1334,197050
"Malabo","L247",396,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,476928.9325,413021.1053,1920.84769111641,2320.40382133982,5486,1334,197050
"Malabo","L247",734,477038.430455791,414938.829485107,2,474656.387942084,413489.949758617,460948.6565,407061.6996,17914.5192839576,15140.1552630765,55,1334,197050
"Malabo","L247",2400,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,474923.3797,379223.2923,35778.1083362486,34267.6975880345,69,1334,197050
"Malabo","L247",1790,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,454948.5617,389170.7068,33940.5133780087,31302.1403943632,16,1334,197050
"Malabo","L247",451,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,472934.1979,412028.0587,5031.63109095302,2258.99623911113,5281,1334,197050
"Malabo","L247",2252,477038.430455791,414938.829485107,3,474656.387942084,413489.949758617,444955.6301,381222.7701,46541.1510292729,43855.5116207255,597,1334,197050
"Malabo","L247",2512,477038.430455791,414938.829485107,3,474656.387942084,413489.949758617,468929.1098,377236.7376,38564.3464097539,36702.8215091768,81,1334,197050
"Malabo","L247",2087,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,456944.2457,384199.4526,36724.4544177923,34229.4201908646,15,1334,197050
"Malabo","L247",278,477038.430455791,414938.829485107,4,474656.387942084,413489.949758617,476929.4035,415009.2457,129.789523494056,2734.01899847646,11420,1334,197050
"Malabo","L247",279,477038.430455791,414938.829485107,8,474656.387942084,413489.949758617,477927.9965,415009.0137,892.330415838437,3607.07330314175,9281,1334,197050
"Malabo","L247",2919,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,462932.8897,370280.139,46833.3739533879,44771.9572592894,165,1334,197050
"Malabo","L247",454,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,475930.0738,412027.2759,3115.38099682618,1939.50779357447,5110,1334,197050
"Malabo","L247",219,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,476929.6398,416003.3162,1070.03148223345,3388.9061477397,2666,1334,197050
"Malabo","L247",395,477038.430455791,414938.829485107,2,474656.387942084,413489.949758617,475930.3186,413021.3464,2214.64517849157,1357.38293376808,15624,1334,197050
"Malabo","L247",337,477038.430455791,414938.829485107,2,474656.387942084,413489.949758617,476929.1677,414015.1754,930.094198851973,2332.67867533397,13708,1334,197050
"Malabo","L247",283,477038.430455791,414938.829485107,2,474656.387942084,413489.949758617,481922.3631,415008.1883,4884.42511646736,7422.89992280579,69,1334,197050
"Malabo","L247",277,477038.430455791,414938.829485107,1,474656.387942084,413489.949758617,475930.81,415009.488,1109.87192946428,1983.21659148156,9718,1334,197050
"Malabo","L263",2252,476077.069302354,415744.884840362,2,474656.387942084,413489.949758617,444955.6301,381222.7701,46479.2468115882,43855.5116207255,597,881,197050
"Malabo","L263",454,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,475930.0738,412027.2759,3720.5139310546,1939.50779357447,5110,881,197050
"Malabo","L263",336,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,475930.564,414015.4171,1735.66196840584,1378.27448406548,16076,881,197050
"Malabo","L263",337,476077.069302354,415744.884840362,3,474656.387942084,413489.949758617,476929.1677,414015.1754,1928.2029009801,2332.67867533397,13708,881,197050
"Malabo","L263",281,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,479925.1808,415008.5805,3917.92115540256,5483.28528423403,1012,881,197050
"Malabo","L263",276,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,474932.2158,415009.7405,1360.56118679698,1544.61804495351,2708,881,197050
"Malabo","L263",2918,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,461933.8505,370280.4836,47613.4688742155,45043.5447614628,306,881,197050
"Malabo","L263",399,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,479924.7709,413020.4433,4714.59322650188,5289.26226480976,663,881,197050
"Malabo","L263",387,476077.069302354,415744.884840362,4,474656.387942084,413489.949758617,467941.3839,413023.643,8578.72566992397,6731.17532666764,331,881,197050
"Malabo","L263",277,476077.069302354,415744.884840362,2,474656.387942084,413489.949758617,475930.81,415009.488,749.800170938498,1983.21659148156,9718,881,197050
"Malabo","L263",447,476077.069302354,415744.884840362,17,474656.387942084,413489.949758617,468939.6874,412029.245,8046.62661264555,5900.36638520969,442,881,197050
"Malabo","L263",335,476077.069302354,415744.884840362,2,474656.387942084,413489.949758617,474931.9596,414015.669,2073.99702337877,593.565884638585,16625,881,197050
"Malabo","L263",396,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,476928.9325,413021.1053,2853.88259954715,2320.40382133982,5486,881,197050
"Malabo","L263",219,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,476929.6398,416003.3162,890.877781236413,3388.9061477397,2666,881,197050
"Malabo","L263",2198,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,449950.8711,382214.3772,42507.330839857,39856.2918659504,1168,881,197050
"Malabo","L263",334,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,473933.3547,414015.9312,2754.05028764301,894.110477423316,10423,881,197050
"Malabo","L263",394,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,474931.7041,413021.5977,2954.34498588509,543.279520707583,12493,881,197050
"Malabo","L263",279,476077.069302354,415744.884840362,1,474656.387942084,413489.949758617,477927.9965,415009.0137,1991.8428216612,3607.07330314175,9281,881,197050
"Malabo","L263",278,476077.069302354,415744.884840362,2,474656.387942084,413489.949758617,476929.4035,415009.2457,1125.89454626501,2734.01899847646,11420,881,197050
"Malabo","L295",447,468396.57002307,414387.439402961,2,474656.387942084,413489.949758617,468939.6874,412029.245,2419.92919881569,5900.36638520969,442,2208,197050
"Malabo","L295",334,468396.57002307,414387.439402961,2,474656.387942084,413489.949758617,473933.3547,414015.9312,5549.23444301546,894.110477423316,10423,2208,197050
"Malabo","L295",509,468396.57002307,414387.439402961,2,474656.387942084,413489.949758617,471935.2866,411034.2672,4875.0670594924,3665.34709715031,2775,2208,197050
"Malabo","L295",338,468396.57002307,414387.439402961,2,474656.387942084,413489.949758617,477927.7709,414014.9439,9538.47697780459,3313.2409066997,6229,2208,197050
"Malabo","L295",1321,468396.57002307,414387.439402961,1,474656.387942084,413489.949758617,457948.4245,397122.0967,20180.5798608949,23389.3705800413,159,2208,197050
"Malabo","L295",386,468396.57002307,414387.439402961,1,474656.387942084,413489.949758617,466942.7638,413023.9761,1993.13439405387,7727.68586679539,757,2208,197050
"Malabo","L295",281,468396.57002307,414387.439402961,3,474656.387942084,413489.949758617,479925.1808,415008.5805,11545.331641333,5483.28528423403,1012,2208,197050
"Malabo","L295",394,468396.57002307,414387.439402961,4,474656.387942084,413489.949758617,474931.7041,413021.5977,6676.33888901643,543.279520707583,12493,2208,197050
"Malabo","L297",512,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,474931.1948,411033.4558,1732.75818889886,2471.81742405851,3657,767,197050
"Malabo","L297",793,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,460948.2651,406067.6188,15825.8529536117,15588.5736587064,120,767,197050
"Malabo","L297",2457,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,472925.2328,378229.7165,34577.5948168974,35302.7045363106,184,767,197050
"Malabo","L297",453,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,474931.4491,412027.5267,791.739361301902,1488.06580599402,5136,767,197050
"Malabo","L297",1815,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,479920.0063,389162.859,24010.006106451,24890.0185414912,98,767,197050
"Malabo","L297",1524,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,483916.1752,394132.4736,20489.8606850763,21458.2278693578,165,767,197050
"Malabo","L297",2198,475305.603629933,412725.279954356,2,474656.387942084,413489.949758617,449950.8711,382214.3772,39670.8664960858,39856.2918659504,1168,767,197050
"Malabo","L297",2919,475305.603629933,412725.279954356,4,474656.387942084,413489.949758617,462932.8897,370280.139,44211.6957447591,44771.9572592894,165,767,197050
"Malabo","L297",335,475305.603629933,412725.279954356,7,474656.387942084,413489.949758617,474931.9596,414015.669,1343.39634889404,593.565884638585,16625,767,197050
"Malabo","L297",279,475305.603629933,412725.279954356,7,474656.387942084,413489.949758617,477927.9965,415009.0137,3477.41055757972,3607.07330314175,9281,767,197050
"Malabo","L297",393,475305.603629933,412725.279954356,2,474656.387942084,413489.949758617,473933.089,413021.8593,1404.1921939834,861.550948620239,7411,767,197050
"Malabo","L297",398,475305.603629933,412725.279954356,2,474656.387942084,413489.949758617,478926.1587,413020.6537,3632.58374507733,4295.48380462391,5145,767,197050
"Malabo","L297",2252,475305.603629933,412725.279954356,5,474656.387942084,413489.949758617,444955.6301,381222.7701,43743.9026653028,43855.5116207255,597,767,197050
"Malabo","L297",1058,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,489909.7555,402084.2008,18069.6933403212,19046.1631612215,184,767,197050
"Malabo","L297",334,475305.603629933,412725.279954356,1,474656.387942084,413489.949758617,473933.3547,414015.9312,1883.83857153017,894.110477423316,10423,767,197050
"Malabo","L306",2573,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,470926.7767,376242.1089,37756.9628097897,37434.0974065883,281,2612,197050
"Malabo","L306",390,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,470937.2397,413022.7052,2974.95580362679,3748.38380160777,214,2612,197050
"Malabo","L306",447,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,468939.6874,412029.245,5188.49304114406,5900.36638520969,442,2612,197050
"Malabo","L306",511,473782.690040363,413890.907016436,2,474656.387942084,413489.949758617,473932.5594,411033.7161,2861.11879479415,2560.66623050693,2115,2612,197050
"Malabo","L306",279,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,477927.9965,415009.0137,4293.4517815089,3607.07330314175,9281,2612,197050
"Malabo","L306",219,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,476929.6398,416003.3162,3790.19331281222,3388.9061477397,2666,2612,197050
"Malabo","L306",335,473782.690040363,413890.907016436,3,474656.387942084,413489.949758617,474931.9596,414015.669,1156.02165777811,593.565884638585,16625,2612,197050
"Malabo","L306",454,473782.690040363,413890.907016436,1,474656.387942084,413489.949758617,475930.0738,412027.2759,2843.30405502199,1939.50779357447,5110,2612,197050
"Malabo","L309",278,473348.834750913,411849.545432651,7,474656.387942084,413489.949758617,476929.4035,415009.2457,4775.37206366383,2734.01899847646,11420,1034,197050
"Malabo","L309",277,473348.834750913,411849.545432651,2,474656.387942084,413489.949758617,475930.81,415009.488,4080.66578095279,1983.21659148156,9718,1034,197050
"Malabo","L309",511,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,473932.5594,411033.7161,1003.15101852426,2560.66623050693,2115,1034,197050
"Malabo","L309",396,473348.834750913,411849.545432651,5,474656.387942084,413489.949758617,476928.9325,413021.1053,3766.91550420225,2320.40382133982,5486,1034,197050
"Malabo","L309",735,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,461947.3424,407061.3109,12366.1318838028,14242.4448801914,136,1034,197050
"Malabo","L309",279,473348.834750913,411849.545432651,10,474656.387942084,413489.949758617,477927.9965,415009.0137,5563.35888260714,3607.07330314175,9281,1034,197050
"Malabo","L309",453,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,474931.4491,412027.5267,1592.59081670813,1488.06580599402,5136,1034,197050
"Malabo","L309",2252,473348.834750913,411849.545432651,4,474656.387942084,413489.949758617,444955.6301,381222.7701,41763.3025229727,43855.5116207255,597,1034,197050
"Malabo","L309",1757,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,480919.0384,390156.7335,22975.7714306623,24159.0515486312,115,1034,197050
"Malabo","L309",455,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,476928.6978,412027.0354,3584.26033355947,2702.50078834938,880,1034,197050
"Malabo","L309",334,473348.834750913,411849.545432651,2,474656.387942084,413489.949758617,473933.3547,414015.9312,2243.85624848182,894.110477423316,10423,1034,197050
"Malabo","L309",335,473348.834750913,411849.545432651,2,474656.387942084,413489.949758617,474931.9596,414015.669,2682.97886626402,593.565884638585,16625,1034,197050
"Malabo","L309",2918,473348.834750913,411849.545432651,1,474656.387942084,413489.949758617,461933.8505,370280.4836,43107.8736090682,45043.5447614628,306,1034,197050
