"admin4Id","areaId","admin2","ad4.X","ad4.Y","w","ad2.X","ad2.Y","ad2.pop","aid.pop","aid.X","aid.Y","d2","d1","ad4.pop"
"L232",445,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,95,466942.4275,412029.8993,7517.83049308582,7850.91924832679,4637.28537422073
"L232",1990,"Malabo",474310.298670457,413523.970830524,4,474656.387942084,413489.949758617,189560,117,477921.6743,386181.0721,27580.3579549897,27503.3978623097,4637.28537422073
"L232",512,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,2566.74445961205,2471.81742405851,4637.28537422073
"L232",392,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,136,472934.4732,413022.131,1464.49272468597,1784.33314432056,4637.28537422073
"L232",279,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,10886,477927.9965,415009.0137,3910.63804385713,3607.07330314175,4637.28537422073
"L232",2919,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,218,462932.8897,370280.139,44715.4830709419,44771.9572592894,4637.28537422073
"L232",1759,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,38,482916.7155,390156.384,24902.0988056416,24752.5413316646,4637.28537422073
"L232",395,"Malabo",474310.298670457,413523.970830524,3,474656.387942084,413489.949758617,189560,15397,475930.3186,413021.3464,1696.20042750767,1357.38293376808,4637.28537422073
"L232",2457,"Malabo",474310.298670457,413523.970830524,5,474656.387942084,413489.949758617,189560,180,472925.2328,378229.7165,35321.4212088534,35302.7045363106,4637.28537422073
"L232",394,"Malabo",474310.298670457,413523.970830524,7,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,799.0766359609,543.279520707583,4637.28537422073
"L232",2693,"Malabo",474310.298670457,413523.970830524,1,474656.387942084,413489.949758617,189560,109,472924.2285,374253.4555,39294.9686962895,39274.710158565,4637.28537422073
"L236",2199,"Malabo",473574.211505447,412930.973746162,3,474656.387942084,413489.949758617,189560,1050,450949.8119,382213.9081,38149.7258105166,39245.2867166322,950.764622973925
"L236",519,"Malabo",473574.211505447,412930.973746162,2,474656.387942084,413489.949758617,189560,732,481921.6268,411031.9184,8560.70986002471,7669.78577422564,950.764622973925
"L236",277,"Malabo",473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,189560,11034,475930.81,415009.488,3142.25682717628,1983.21659148156,950.764622973925
"L236",392,"Malabo",473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,189560,136,472934.4732,413022.131,646.200235517977,1784.33314432056,950.764622973925
"L236",336,"Malabo",473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,189560,17457,475930.564,414015.4171,2593.91874704449,1378.27448406548,950.764622973925
"L236",1292,"Malabo",473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,189560,330,487911.8407,398108.1711,20622.3929069246,20305.3230094973,950.764622973925
"L236",1757,"Malabo",473574.211505447,412930.973746162,1,474656.387942084,413489.949758617,189560,137,480919.0384,390156.7335,23929.3230347385,24159.0515486312,950.764622973925
"L238",2573,"Malabo",476060.686179527,414992.352863758,1,474656.387942084,413489.949758617,189560,301,470926.7767,376242.1089,39088.8530631782,37434.0974065883,43
"L239",394,"Riaba",472749.320865654,374518.913854569,3,473378.453717362,378390.250101198,2187,13462,474931.7041,413021.5977,38564.4844368852,34666.1625113055,336.55
"L240",334,"Malabo",476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,2134.99315877273,894.110477423316,2776.61158580841
"L240",2458,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,70,473924.1895,378229.4675,35892.3975565739,35268.0836404366,2776.61158580841
"L240",511,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,2095,473932.5594,411033.7161,3702.00625320885,2560.66623050693,2776.61158580841
"L240",448,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,34,469938.3161,412028.9331,6456.66405664574,4939.10635477961,2776.61158580841
"L240",278,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,1283.50904821396,2734.01899847646,2776.61158580841
"L240",2252,"Malabo",476067.937516351,414057.787957447,6,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,45233.9924223856,43855.5116207255,2776.61158580841
"L240",452,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,4216,473932.8238,412027.7876,2946.11812950334,1631.39916813807,2776.61158580841
"L240",645,"Malabo",476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,189560,3228,489910.4617,409042.6432,14723.0143894873,15889.1567377961,2776.61158580841
"L240",1028,"Malabo",476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,189560,426,459947.9722,402091.6912,20075.8749101742,18608.0034343042,2776.61158580841
"L240",1815,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,123,479920.0063,389162.859,25191.1873819063,24890.0185414912,2776.61158580841
"L240",1116,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,233,488910.9269,401090.2436,18251.0159435271,18892.9773652218,2776.61158580841
"L240",2324,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,276,457941.5747,380222.7313,38384.5813831893,37230.2673330598,2776.61158580841
"L240",1292,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,330,487911.8407,398108.1711,19866.2608591303,20305.3230094973,2776.61158580841
"L240",399,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,574,479924.7709,413020.4433,3993.9013116953,5289.26226480976,2776.61158580841
"L240",394,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,1537.76351434883,543.279520707583,2776.61158580841
"L240",2198,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,848,449950.8711,382214.3772,41183.7828139139,39856.2918659504,2776.61158580841
"L240",2400,"Malabo",476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,189560,62,474923.3797,379223.2923,34853.293966334,34267.6975880345,2776.61158580841
"L240",335,"Malabo",476067.937516351,414057.787957447,3,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,1136.75847611285,593.565884638585,2776.61158580841
"L240",582,"Malabo",476067.937516351,414057.787957447,2,474656.387942084,413489.949758617,189560,195,485916.0065,410037.1982,10637.1802985751,11777.1177881217,2776.61158580841
"L240",512,"Malabo",476067.937516351,414057.787957447,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,3230.90838646786,2471.81742405851,2776.61158580841
"L241",1465,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,22,483916.3317,395126.5366,20344.5244298024,20566.0278428731,4821.90098829046
"L241",645,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,3228,489910.4617,409042.6432,15043.0681459933,15889.1567377961,4821.90098829046
"L241",2252,"Malabo",475605.211893594,413695.999754286,5,474656.387942084,413489.949758617,189560,602,444955.6301,381222.7701,44653.1914682726,43855.5116207255,4821.90098829046
"L241",1759,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,38,482916.7155,390156.384,24648.9674194666,24752.5413316646,4821.90098829046
"L241",219,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,3185,476929.6398,416003.3162,2660.41697106459,3388.9061477397,4821.90098829046
"L241",334,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,11234,473933.3547,414015.9312,1702.19346894772,894.110477423316,4821.90098829046
"L241",278,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,13054,476929.4035,415009.2457,1864.96603840662,2734.01899847646,4821.90098829046
"L241",2444,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,36,459938.726,378233.8049,38768.6219014494,38204.7814197812,4821.90098829046
"L241",1757,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,137,480919.0384,390156.7335,24131.59356384,24159.0515486312,4821.90098829046
"L241",512,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,1051,474931.1948,411033.4558,2746.53224102009,2471.81742405851,4821.90098829046
"L241",2258,"Malabo",475605.211893594,413695.999754286,3,474656.387942084,413489.949758617,189560,336,450949.3504,381219.8213,40775.1599995136,40042.2878936435,4821.90098829046
"L241",394,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,13462,474931.7041,413021.5977,953.116403624075,543.279520707583,4821.90098829046
"L241",393,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,6916,473933.089,413021.8593,1802.9033039479,861.550948620239,4821.90098829046
"L241",509,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,2573,471935.2866,411034.2672,4533.56061513548,3665.34709715031,4821.90098829046
"L241",618,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,63,462946.773,409049.0909,13484.4294326047,12523.4304203776,4821.90098829046
"L241",335,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,19485,474931.9596,414015.669,745.289928473974,593.565884638585,4821.90098829046
"L241",2573,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,301,470926.7767,376242.1089,37744.9559012253,37434.0974065883,4821.90098829046
"L241",452,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,4216,473932.8238,412027.7876,2362.1629341142,1631.39916813807,4821.90098829046
"L241",2199,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,1050,450949.8119,382213.9081,39987.6336355753,39245.2867166322,4821.90098829046
"L241",460,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,2731,481921.8102,412025.9856,6533.63309652509,7411.44733797206,4821.90098829046
"L241",2918,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,398,461933.8505,370280.4836,45517.1743993115,45043.5447614628,4821.90098829046
"L241",2325,"Malabo",475605.211893594,413695.999754286,1,474656.387942084,413489.949758617,189560,108,458940.5253,380222.3399,37392.4816414097,36792.9640595863,4821.90098829046
"L241",2694,"Malabo",475605.211893594,413695.999754286,2,474656.387942084,413489.949758617,189560,355,473923.2222,374253.2091,39478.6375642221,39243.5899162772,4821.90098829046
